id,fecha,hora,ruta,operador,nro_vuelo,tipo_aeronave,registro,cn_ln,total_a_bordo,cantidad_de_fallecidos,fallecidos_en_tierra
3145,1981-09-29,19:00:00,"Tehran, Iran",Military - Iranian Air Force,IIAF552,Lockheed C-130H,5-158-8552,4594,80.0,60.0,20.0
3146,1981-10-01,15:00:00,"Casper, Wyoming",Sky Train Air,NaN,Learjet 24,N44CJ,24-146,3.0,3.0,0.0
3147,1981-10-06,17:12:00,"Moerdijk, Netherlands",NLM (Nederlandse Luchtvaart Maatschappij),HN431,Fokker F-28 Fellowship 4000,PH-CHI,11141,17.0,17.0,0.0
3148,1981-10-15,00:00:00,"Kufstein, Austria",Oefag Flugdienst,NaN,Cessna 404 Titan,OE-FCT,404-0680,9.0,9.0,0.0
3149,1981-10-26,18:24:00,"St. Thomas, U.S. Virgin Islands",Aerolineas Argo,NaN,Lockheed L-749A Constellation,HI-328,2607,5.0,5.0,0.0
3150,1981-10-31,00:00:00,"Bafoussam, Cameroon",Cameroon Airlines,NaN,de Havilland Canada DHC-6 Twin Otter 300,TJ-CBC,416,24.0,1.0,0.0
3151,1981-11-08,00:00:00,"Sierra de Guerro, Mexico",Aeromexico,NaN,McDonnell Douglas DC-9-32,XA-DEO,47622/753,18.0,18.0,0.0
3152,1981-11-16,19:30:00,"Norilsk, Russia",Aeroflot,NaN,Tupolev TU-154B-2,CCCP-85480,81A-480,167.0,99.0,0.0
3153,1981-11-19,00:00:00,"Biratnagar, Nepal",Royal Nepal Airlines,NaN,Pilatus PC-6/B2-H2 Turbo-Porter,9N-ABJ,746,10.0,10.0,0.0
3154,1981-11-30,00:00:00,"Castries, Saint Lucia Island",Guyana Airways,NaN,Douglas DC-6A,N3486F,43683/305,3.0,3.0,0.0
3155,1981-12-01,08:53:00,"Mt. San Pietro, near Ajaccio, Corsica, France",Inex Adria Aviopromet (Yugoslavia),JP1308,McDonnell Douglas MD-81,YU-ANA,48047/998,180.0,180.0,0.0
3156,1981-12-05,19:08:00,"Honolulu, Hawaii",Private - Parajump air show,NaN,Beech C-45H,N8185H,AF-381,12.0,11.0,0.0
3157,1981-12-16,00:00:00,"Kuala Belait, Brunei",Bristow Helicopters,NaN,Aerospatiale Puma,9M-SSC,1481,12.0,12.0,0.0
3158,1981-12-18,13:06:00,"Near Covenas, Colombia",ACES Colombia,NaN,de Havilland Canada DHC-6 Twin Otter 300,HK-2217,609,13.0,13.0,0.0
3159,1982-01-07,00:00:00,"Near Gelendzhik, USSR",Aeroflot,NaN,LET  410M Turbojet,CCCP-67290,781101,18.0,18.0,0.0
3160,1982-01-13,16:01:00,"Washington, D.C.",Air Florida,90,Boeing B-737-222,N62AF,19556/130,79.0,74.0,4.0
3161,1982-01-14,00:00:00,"Near Addis Ababa, Ethiopia",Military - Ethiopian Air Force,NaN,Antonov AN-26,71383,NaN,73.0,73.0,0.0
3162,1982-01-23,19:36:00,"Logan Airport,  Boston, Massachusetts",World Airways,30H,McDonnell Douglas DC-10-30CF,N113WA,47821/320,212.0,2.0,0.0
3163,1982-01-25,00:00:00,"Constanta, Romania",Tarom,NaN,Antonov An-24RV,YR-BMD,57310202,7.0,7.0,0.0
3164,1982-02-03,07:30:00,"Djibouti, Djbouti",Military - French Air Force,NaN,Nord 2501 Noratlas,140/88JA,140,35.0,35.0,0.0
3165,1982-02-06,15:00:00,"Island of Cheju, South Korea",Military - Republic of South Korea Air Force,NaN,Fairchild C-123,NaN,NaN,53.0,53.0,0.0
3166,1982-02-07,00:00:00,"Near Srinagar, India",Military - Indian Air Force,NaN,Fairchild C-119G,NaN,NaN,23.0,23.0,0.0
3167,1982-02-09,00:00:00,"Mt. Ipao, Philippines",Trans Air Services,NaN,Douglas DC-3 (C-47A-70-DL),RP-C141,19251,32.0,3.0,0.0
3168,1982-02-09,08:47:00,"Tokyo, Japan",Japan Air Lines,350,McDonnell Douglas DC-8-61,JA-8061,45889/291,174.0,24.0,0.0
3169,1982-02-19,00:00:00,"Cerro el Tablazo, Colombia",LAC Columbia,NaN,Douglas DC-6BF,HK-1706,44168/431,4.0,4.0,0.0
3170,1982-02-21,15:33:00,"Providence, Rhode Island",Pilgrim Airlines,458,de Havilland DHC -6-100,N127PM,105,12.0,1.0,0.0
3171,1982-03-11,13:26:00,"Mehamn, Norway",Wideroe's Flyveselksap,933,de Havilland Canada DHC-6 Twin Otter 300,LN-BNK,568,15.0,15.0,0.0
3172,1982-03-19,21:10:00,"Near Woodstock, Illinois",Military - U.S. Air Force,NaN,Boeing KC-135C,58-0031,17776,27.0,27.0,0.0
3173,1982-03-19,10:30:00,"Leesburg, Florida",Private,NaN,Beechcraft Bonanza F35,N567LT,D-4114,3.0,3.0,0.0
3174,1982-03-20,00:00:00,"Branti Airport, Indonesia",Garuda Indonesia Airlines,NaN,Fokker F-28 Fellowship 1000,PK-GVK,11078,27.0,27.0,0.0
3175,1982-03-26,00:00:00,"Queate, Colombia",Aeropesca Colombia,NaN,Vickers Viscount 745D,HK-2382,212,21.0,21.0,0.0
3176,1982-04-11,17:35:00,"Near Tanana, Alaska",Air Taxi - Tundra Copters,NaN,Hughes 369D,N11058,210901D,3.0,3.0,0.0
3177,1982-04-13,14:40:00,"Near Erzurum, Turkey",Military - U.S. Air Force,NaN,Lockheed C-130H,74-1678,4645,27.0,27.0,0.0
3178,1982-04-26,16:45:00,"Near Yangshuo, Guangxi, China",CAAC,3303,Hawker Siddeley Trident 2E,B-266,2170,112.0,112.0,0.0
3179,1982-04-30,00:00:00,Gulf of Thailand,Okanagan Helicopters,NaN,Sikorsky S-76,C-GIMF,760038,13.0,13.0,0.0
3180,1982-05-09,00:00:00,"Off Aden, Yemen",Alyemda,NaN,de Havilland Canada DHC-7-103,7O-ACK,015,49.0,47.0,0.0
3181,1982-05-12,00:00:00,"Judsonia, Arkansas",Military - U.S. Air Force,NaN,Lockheed C-130E Hercules,64-0543,4033,7.0,7.0,0.0
3182,1982-05-19,19:15:00,South Atlantic Ocean,Military - Royal British Navy,NaN,Westland Sea King HC-4 (helicopter),ZA-294,NaN,30.0,21.0,0.0
3183,1982-05-25,00:00:00,"Brazilia, Brazil",VASP,NaN,Boeing B-737-200,PP-SMY,20907,118.0,2.0,0.0
3184,1982-05-28,00:00:00,"Off Natuma Island, Indonesia",Pelita Air Service,NaN,Aerospatiale 330G Puma,PK-PDU,1258,10.0,10.0,0.0
3185,1982-06-01,14:40:00,"Near Songnam-si, South Korea",Military - Republic of South Korea Air Force,NaN,Fairchild C-123,56-4391,NaN,53.0,53.0,0.0
3186,1982-06-08,02:25:00,"Near Pacatuba, Brazil",VASP,168,Boeing B-727-212A,PP-SRK,21347/1282,137.0,137.0,0.0
3187,1982-06-12,00:00:00,"Tabatinga, Brazil",TABA,NaN,Fairchild-Hiller FH-227B-LCD,PT-LBV,536,44.0,44.0,0.0
3188,1982-06-22,04:34:00,"Bombay, India",Air India,NaN,Boeing B-707-437,VT-DJJ,17723/100,111.0,17.0,0.0
3189,1982-06-24,20:44:00,"Mount Galunggung, Indonesia",British Airways,009,Boeing B-747,G-BDXH,21635/365,257.0,0.0,0.0
3190,1982-06-28,10:49:00,"Southern Belarus, USSR",Aeroflot,8641,Yakovlev YAK-42,CCCP-42529,8040104,132.0,132.0,0.0
3191,1982-07-03,00:00:00,"Oganda, Gabon",Air Affaires Gabon,NaN,Cessna 404 Titan,TR-LYQ,404--425,12.0,12.0,0.0
3192,1982-07-06,00:35:00,"Near Moscow, Russia",Aeroflot,411,Ilyushin IL-62M,CCCP-86513,4037536,90.0,90.0,0.0
3193,1982-07-09,16:09:00,"Kenner, Louisiana",Pan American World Airways,759,Boeing B-727-235,N4737,19457/518,145.0,145.0,8.0
3194,1982-07-11,00:00:00,"Jolo, Philippines",Philippine Air Lines,480,Hawker Siddeley HS-748-209 Srs. 2,RP-C1014,1636,30.0,4.0,0.0
3195,1982-07-23,02:30:00,"Castaic, California",Western Helicopter,NaN,Bell UH-1B Huey Helicopter,N87701,6414038,1.0,0.0,3.0
3196,1982-08-11,00:00:00,Pacific Ocean,Pan American World Airways,PA830,Boeing B-747-121,N754PA,19658/47,285.0,1.0,0.0
3197,1982-08-12,00:00:00,"Mindat, Myanmar",Burma Airways,NaN,de Havilland Canada DHC-6 Twin Otter 300,XY-AEB,501,8.0,8.0,0.0
3198,1982-08-14,09:00:00,"Near Managua, Nicaragua",Military - Nicaraguan Air Force,NaN,Arava 201,223,006,20.0,20.0,0.0
3199,1982-08-14,17:07:00,"Sukhumi, Georgia, USSR",Aeroflot / Aeroflot,NaN,Let 410UVP Turbojet / Tupolev TU-134V,67191 / 65836,781120 / 17113,11.0,11.0,0.0
3200,1982-09-01,00:00:00,"Near Valladolid, Ecuador",Aerolineas Condor,NaN,de Havilland Canada DHC-4A Caribou,HC-BHZ,249,44.0,44.0,0.0
3201,1982-09-04,00:00:00,"Rio Branco, Brazil",Cia Brasiliera de Tratores,NaN,Gates Learjet 25B,PT-JBQ,25B-119,10.0,10.0,0.0
3202,1982-09-11,12:50:00,"Near Mannheim, West Germany",Military - U.S. Army,NaN,Boeing Vertol CH-47C (helicopter),74-22292,NaN,46.0,46.0,0.0
3203,1982-09-13,12:00:00,"Near Malaga, Spain",Spantax,995,McDonnell Douglas DC-10-30CF,EC-DEG,46962/238,394.0,50.0,0.0
3204,1982-09-29,19:23:00,"Luxembourg, Luxembourg",Aeroflot,343,Ilyushin IL-62M,CCCP-86470,72503,77.0,7.0,0.0
3205,1982-11-17,00:00:00,Off Taiwan,Far Eastern Air Transport,NaN,Bell 212,B-2311,30575,15.0,15.0,0.0
3206,1982-11-29,00:00:00,"Lubango, Angola",TAAG Angola Airlines,NaN,Antonov AN-26,D2-TAB,4607,15.0,15.0,0.0
3207,1982-11-29,00:00:00,"Quetame, Colombia",Aerolineas Centrales de Colombia,NaN,de Havilland Canada DHC-6 Twin Otter 310,HK-2536,713,22.0,22.0,0.0
3208,1982-12-07,19:07:00,"Near Pueblo, Colorado",Pioneer Airlines,NaN,Swearingen SA.227AC Metro III,N30093,AC-449,2.0,2.0,0.0
3209,1982-12-09,13:27:00,"La Serena, Chile",Aeronor Chile,304,Fairchild F-27J,CC-CJE,0063,46.0,46.0,0.0
3210,1982-12-09,14:30:00,"Near San Andres de Bocay, Nicaragua",Military - Nicaraguan Air Force,NaN,Mil Mi-8 (helicopter),265,NaN,88.0,84.0,0.0
3211,1982-12-23,20:44:00,"Rostov-on-Don, Russia",Aeroflot,NaN,Antonov AN-26,CCCP-26627,5208,16.0,16.0,0.0
3212,1982-12-24,17:10:00,"Guangzhou, China",CAAC,NaN,Ilyushin IL-18B,B-202,189001401,69.0,25.0,0.0
3213,1983-01-09,00:00:00,"Brainerd, Minnesota",46826/109,927,Convair 580-11A,N844H,327A,33.0,1.0,0.0
3214,1983-01-11,02:50:00,"Detroit, Michigan",United Air Lines,2885,McDonnell Douglas DC-8-54F37,N8053U,46010/406,3.0,3.0,0.0
3215,1983-01-16,22:30:00,"Ankara, Turkey",Turkish Airlines (THY),NaN,Boeing B-727-2F2,TC-JBR,21603/1389,67.0,47.0,0.0
3216,1983-02-13,00:00:00,"Fayetteville, North Carolina",Military - U.S. Air Force,NaN,Lockheed C-130H Hercules,74-1693,4693,6.0,6.0,0.0
3217,1983-03-09,00:00:00,"Off Macae, Brazil",Aeroleo Taxi Aereo,NaN,Bell 212,PT-HJN,30761,11.0,11.0,0.0
3218,1983-03-10,00:00:00,"Near Shach Goan, Afghanistan",Bakhtar Afghan Airlines,NaN,de Havilland Canada DHC-6 Twin Otter 300,YA-GAZ,395,19.0,19.0,0.0
3219,1983-03-11,07:00:00,Barquisimeto Venezuela,Avensa,NaN,McDonnell Douglas DC-9-32,YV-67C,47025/106,50.0,23.0,0.0
3220,1983-03-30,05:14:00,"Newark, New Jersey",Central Airlines,NaN,Learjet 25,N51CA,25-030,2.0,2.0,0.0
3221,1983-04-07,14:55:00,"Selawik, Alaska",Munz Northern Airlines,601,Britten-Norman BN-2A-8 Islander,N37MN,558,3.0,2.0,0.0
3222,1983-04-16,00:00:00,"Near Khartoum, Sudan",Air Liberia,NaN,Hawker Siddeley HS-748-329 Srs. 2A,EL-AIH,1755,9.0,8.0,9.0
3223,1983-04-19,18:09:00,"Leninakan, Russia",Aeroflot,E-46,Yakovlev YAK-40,CCCP-87291,9320628,21.0,21.0,0.0
3224,1983-04-19,07:20:00,"Near Toba, Japan",Japan Air Self-Defence Force,NaN,Kawasaki C-1 / Kawasaki C-1,58-1009/68-1015,8009/8015,14.0,14.0,0.0
3225,1983-04-26,17:37:00,"Iwakuni AB, Japan",Military - Japan Maritime Self Defense Force,NKJ801,Shin Meiwa PS-1,5801,1001,14.0,11.0,0.0
3226,1983-04-29,15:10:00,"Guayaquil, Ecuador",SAN Ecuador,832,Sud Aviation SE-210 Caravelle VIR,HC-BAT,125,100.0,8.0,0.0
3227,1983-04-30,12:09:00,"Jacksonville, Florida",Military - United States Navy,NaN,Convair CV-340,141010,293,15.0,15.0,0.0
3228,1983-05-05,10:20:00,"Near Ban Ta Khli, Thailand",Military - Royal Thai Air Force,NaN,Fairchild C-123K,L4K-12/18,20227,30.0,30.0,0.0
3229,1983-05-05,09:15:00,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,855,Lockheed L-1011,N334EA,1141,172.0,0.0,0.0
3230,1983-05-06,00:00:00,"Klyuchi, Russia",Military - Soviet Air Force,NaN,Antonov An-26,NaN,NaN,37.0,33.0,0.0
3231,1983-06-02,08:50:00,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,NaN,Fokker F-28 Fellowship 3000RC,PK-GFV,11132,61.0,3.0,0.0
3232,1983-06-02,19:20:00,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,797,McDonnell Douglas DC-9-32,C-FTLU,47196/278,46.0,23.0,0.0
3233,1983-06-06,12:40:00,"Off Quemoy, Taiwan",Military - Republic of China Air Force,NaN,Fairchild C-199G,NaN,NaN,47.0,47.0,0.0
3234,1983-06-08,13:55:00,"Near Cold Bay, Alaska",Reeve Aleutian Airways,8,Lockheed L-188C Electra,N1968R,2007,15.0,0.0,0.0
3235,1983-06-16,04:00:00,"Kauai, Hawaii",Military - U.S. Navy,NaN,Lockheed P-3B Orion,152720,185-5160,14.0,14.0,0.0
3236,1983-06-21,00:00:00,"Niela, Mali",Air Mali,NaN,de Havilland Canada DHC-6 Twin Otter 300,TZ-ACH,394,7.0,7.0,0.0
3237,1983-06-28,12:10:00,"Las Vegas, Nevada",Military - U.S. Air Force,NaN,Lockheed C-130H Hercules,74-2068,4694,6.0,6.0,0.0
3238,1983-07-01,00:00:00,"Labe, Guinea",CAAK,NaN,Ilyushin IL-62M,B-889,21391,23.0,23.0,0.0
3239,1983-07-11,07:40:00,"Near Cuenca, Azuay, Ecuador",TAME,NaN,Boeing B-737-2V2,HC-BIG,22607/775,119.0,119.0,0.0
3240,1983-07-16,00:00:00,"Off Scilly Islands, UK",British Airways Helicopters,NaN,Sikorsky S-61N-II,G-BEON,61-770,26.0,20.0,0.0
3241,1983-07-23,19:30:00,"Gimli, Manitoba, Canada",Air Canada,143,Boeing B-767-233ER,C-GAUN,22520/47,69.0,0.0,0.0
3242,1983-08-17,12:27:00,"Grand Canyon, Arizona",Las Vegas Airlines,NaN,Piper PA-31-350 Chieftain,N88LV,31-7752118,10.0,10.0,0.0
3243,1983-08-30,23:17:00,"Near Alma-Ata, Kazakastan, USSR",Aeroflot,5463,Tupolev TU-134A,CCCP-65129,60630,90.0,90.0,0.0
3244,1983-09-01,18:26:00,"Near Sakhalin Island, Russia",Korean Airlines,007,Boeing B-747-230B,HL-7442,20559/186,269.0,269.0,0.0
3245,1983-09-02,00:00:00,"Near Smithers, British Columbia, Canada",Central Mountain Air Services,NaN,Britten-Norman BN-2A-21 Islander,C-GIPF,0274,9.0,9.0,0.0
3246,1983-09-14,09:34:00,"Guilin, China",CAAC,NaN,Hawker Siddeley Trident 2E /  II-28,B-264 / ?,2169 / ?,106.0,11.0,0.0
3247,1983-09-23,15:30:00,"Near Mina Jebel Ali, UAE",Gulf Air,771,Boeing B-737-2P6,A40-BK,21734/566,112.0,112.0,0.0
3248,1983-09-28,00:00:00,"Off Lanyu Island, Taiwan",Taiwan Airlines,NaN,Britten-Norman BN-2A-26 Trislander,B-11109,0518,10.0,10.0,0.0
3249,1983-10-07,00:00:00,"Aracatuba, Brazil",TAM Lineas Aéreas Regional,NaN,Embraer 110C Bandeirante,PP-SBH,110026,15.0,7.0,0.0
3250,1983-10-08,00:00:00,"Near Lonkin, Myanmar",Burma Airways,NaN,de Havilland Canada DHC-6 Twin Otter 300,XY-AEE,512,14.0,9.0,0.0
3251,1983-10-11,20:53:00,"Pinckneyville, Illinois",Air Illinois,701,Hawker Siddeley HS-748-FAA,N748LL,1716,10.0,10.0,0.0
3252,1983-10-28,13:35:00,"Middletown, Pennsylvania",Pennsylvania Airlines,NaN,Shorts 330-200,N26288,SH3074,30.0,1.0,0.0
3253,1983-11-08,15:20:00,"Lubango, Huila, Angola",TAAG Angola Airlines,NaN,Boeing B-737-200,D2-TBN,22775,130.0,130.0,0.0
3254,1983-11-23,00:00:00,"Landsdowne House, Canada",Austin Airways,NaN,de Havilland Canada DHC-6 Twin Otter 300,C-GTLA,632,7.0,4.0,0.0
3255,1983-11-27,10:06:00,"Madrid-Barajas, Spain",AVIANCA,11,Boeing B-747-283B,HK-2910,21381,192.0,181.0,0.0
3256,1983-11-28,11:13:00,"Near Enugu, Nigeria",Nigeria Airways,NaN,Fokker F-28 Fellowship 2000,5N-ANF,11090,72.0,53.0,0.0
3257,1983-12-07,09:40:00,"Near Madrid, Spain",Iberia Airlines / Aviaco,350/134,Boeing B-727-200 / DC9-32,EC-CFJ/EC-CGS,20820 / 47645,135.0,93.0,0.0
3258,1983-12-14,15:30:00,"Near Medellin, Colombia",TAMPA Colombia,NaN,Boeing 707-373C,HK-2401,18707/349,3.0,3.0,22.0
3259,1983-12-17,13:10:00,"Paulatuk, Northwest Territory, Canada",Inuvik Coastal Airways,NaN,de Havilland Canada DHC-6 Twin Otter 200,C-FGJK,213,12.0,2.0,0.0
3260,1983-12-24,08:53:00,"Leshukonskoye, Russia",Aeroflot,601,Antonov AN-24,CCCP-46617,37308704,49.0,44.0,0.0
3261,1984-01-02,00:00:00,"Amman, Jordan",Military - Royal Jordanian Air Force,NaN,CASA 212-A3 Aviocar 100,324,55,13.0,13.0,0.0
3262,1984-01-03,00:00:00,"Novoagansk, Russia",Aeroflot,NaN,Mi-6,CCCP-21006,0239,76.0,38.0,0.0
3263,1984-01-09,22:30:00,"Saint Louis, Missouri",Skycraft Air Transport,NaN,Douglas DC-3,C-GSCA,15745/27190,2.0,1.0,0.0
3264,1984-01-10,00:00:00,"Sofia, Bulgaria",Balkan Bulgarian Airlines,NaN,Tupolev TU-134A,LZ-TUR,4352308,50.0,50.0,0.0
3265,1984-01-13,00:00:00,"Cochabamba, Bolivia",North East Bolivian Airways,NaN,Douglas EC-54U,CP-1090,36036,3.0,1.0,0.0
3266,1984-01-28,00:00:00,"Izhevsk, Russia",Aeroflot,NaN,Antonov An-24RV,CCCP-47358,67310607,51.0,4.0,0.0
3267,1984-01-30,06:30:00,"Terre Haute, Indiana",Britt Airways,NaN,Swearingen SA.226TC Metro II,N63Z,TC-240,3.0,3.0,0.0
3268,1984-02-16,00:00:00,"Near Debre Zelt, Ethiopia",Military - Ethiopian Air Force,NaN,Antonov AN-12,1506,4342002,38.0,26.0,0.0
3269,1984-02-19,00:00:00,"Near San Gerardo, El Salvador",Military - Salvadoran Air Force,NaN,Bell UH-1H / Bell UH-1H,NaN,NaN,28.0,28.0,0.0
3270,1984-02-28,16:16:00,"JFK Airport, New York, New York",Scandinavian Airlines (SAS),901,McDonnell Douglas DC-10-30,LN-RKB,46871,177.0,0.0,0.0
3271,1984-03-13,07:47:00,"Barranquilla, Colombia",Aerosucre Colombia,NaN,Curtiss C-46A,HK-1322P,444,6.0,4.0,0.0
3272,1984-03-16,00:00:00,"San Borja, Bolivia",Lloyd Aereo Boliviano,NaN,Fairchild F-27M,CP-862,BL-52,23.0,23.0,0.0
3273,1984-03-24,00:00:00,"Near Rurrenabaque, Bolivia",Frigorifico Reyes,NaN,Douglas C-54,CP-1206,10559,5.0,5.0,0.0
3274,1984-03-24,04:00:00,"Near Hunghae, South Korea",Military - U.S. Marine Corps,NaN,Sikorsky CH-53D,157132,NaN,29.0,29.0,0.0
3275,1984-03-31,08:30:00,Off  Bimini,State Airlines,NaN,Cessna 402B,N44NC,402B-0852,6.0,6.0,0.0
3276,1984-04-18,00:00:00,"Imperatriz, Brazil",VOTEC / VOTEC,NaN,Embraer 110EJ Band./Embraer 110P Band.,PT-GJZ/PT-GKL,110088 / 110170,35.0,19.0,0.0
3277,1984-05-08,00:00:00,"Elbet Beni Salama, Egypt",Military - Egyptian Air Force,NaN,McDonnel F-4E Phantom II,NaN,NaN,2.0,2.0,19.0
3278,1984-05-30,01:45:00,"Chalkhill, Pennsylvania",Zantop International Airlines,NaN,Lockheed L-188AF Electra,N5523,1034,4.0,4.0,0.0
3279,1984-06-04,23:41:00,"Windsor Locks, Connecticut",Air Continental,NaN,Learjet 23A,N101PP,23-085,3.0,3.0,0.0
3280,1984-06-19,02:55:00,"Island Beach, New Jersey",Air Taxi - Raco Helicopters Corp.,NaN,Aerospeciale AS-350D,N5784M,NaN,3.0,3.0,0.0
3281,1984-06-28,00:00:00,"Near Sao Pedro d' Aldeia, Brazil",TAM Lineas Aéreas Regional,NaN,Embraer 110C Bandeirante,PP-SBC,110-013,18.0,18.0,0.0
3282,1984-07-11,00:00:00,"Off Buenavista, Philippines",Military - Philippine Air Force,NaN,Bell UH-1H,NaN,NaN,30.0,30.0,0.0
3283,1984-07-12,00:00:00,"Sigonella AFB, Italy",Military - U.S. Air Force,NaN,Lockheed C-141B,64-0624,300-6037,9.0,9.0,0.0
3284,1984-07-21,13:40:00,"Tau Island, American Samoa",South Pacific Island Airways,NaN,de Havilland Canada DHC-6 Twin Otter 300,N43SP,669,14.0,1.0,0.0
3285,1984-08-02,08:05:00,"Vieques, Puerto Rico",Vieques Air Link,NaN,Britten-Norman BN-2A Islander,N589SA,0038,9.0,9.0,0.0
3286,1984-08-04,00:00:00,"Nawabshah, Pakistan",Aeroflot,NaN,Antonov AN-12BP,CCCP-10232,3 3 411 07,24.0,24.0,0.0
3287,1984-08-05,00:00:00,"Dacca, Bangladesh",Bangladesh Biman,NaN,Fokker F-27 Friendship 600,S2-ABJ,10453,49.0,49.0,0.0
3288,1984-08-11,01:00:00,"Near Memphis, Tennessee",Aviation Enterprises,NaN,Douglas DC-3,N70003,12938,3.0,3.0,0.0
3289,1984-08-15,00:00:00,"Near Wamena, Indonesia",Airfast Indonesia,NaN,Douglas C-47A,PK-OBC,12485,3.0,2.0,0.0
3290,1984-08-24,11:18:00,"San Luis Obispo, California",Wings West Airlines / Private,628,Beechcraft C99 / Rockwell 112TC,N6399U/N112SM,U187 /,17.0,17.0,0.0
3291,1984-08-30,00:00:00,"Douala, Cameroon",Cameroon Airlines,786,Boeing B-737-2H7C,TJ-CBD,21295/484,116.0,2.0,0.0
3292,1984-09-06,00:00:00,"Mt. Musaka, Papua, New Guinea",Talair,NaN,Britten-Norman BN-2A-20 Islander,P2-ISG,0756,11.0,9.0,0.0
3293,1984-09-07,21:10:00,"Near Naples, Florida",Provincetown - Boston Airlines,NaN,Cessna 402C,N89PB,402C-06550,6.0,1.0,0.0
3294,1984-09-11,00:00:00,"Near the Kwango River, Zaire",MMM Aero Services,NaN,Handley Page Dart Herald 202,9Q-CAH,303,30.0,30.0,0.0
3295,1984-09-16,00:00:00,"Opole, Poland",APRL,NaN,Antonov An-2T,SP-AMK,1G168-04,25.0,11.0,0.0
3296,1984-09-18,11:04:00,"Quito, Ecuador",AECA Cargo,767-103,McDonnell Douglas DC-8F-55,HC-BKN,45754/224,4.0,4.0,49.0
3297,1984-09-21,00:00:00,"Near Sarakchar, Afghanistan",Military - Russian Air Force,NaN,Antonov AN-12,NaN,NaN,50.0,50.0,0.0
3298,1984-10-09,00:00:00,"Fort Franklin, Canada",Nahanni Air Services,NaN,de Havilland Canada DHC-6 Twin Otter 100,C-FPPL,115,7.0,7.0,0.0
3299,1984-10-11,05:40:00,"Near Omsk, Russia",Aeroflot,3352,Tupolev TU-154B,CCCP-85243,243,179.0,174.0,4.0
3300,1984-10-11,17:37:00,"Goose Bay, Newfoundland, Canada",Labradore Airways,NaN,de Havilland Canada DHC-6 Twin Otter 100,C-FAUS,34,4.0,4.0,0.0
3301,1984-10-27,00:00:00,"Near Kabul, Afghanistan",Mililtary - Soviet Air Force,NaN,Ilyushin IL-76M,CCCP-86739,083412354,11.0,11.0,0.0
3302,1984-10-31,00:00:00,"Off Davao, Philippines",Village Airways,NaN,Douglas C-47B,RP-C138,20811,4.0,4.0,0.0
3303,1984-11-20,00:00:00,"Loja, Peru",TAME,NaN,de Havilland Canada DHC-6 Twin Otter 300,FAE-446,446,14.0,14.0,0.0
3304,1984-12-04,00:00:00,"Near Kostroma, USSR",Aeroflot,NaN,LET 410 M,CCCP-67225,770706,17.0,17.0,0.0
3305,1984-12-06,18:14:00,"Jacksonville, Florida",Provincetown - Boston Airlines,1039,Embraer 110P1 Bandeirante,N96PB,110-365,13.0,13.0,0.0
3306,1984-12-19,14:00:00,"Near Jaen, Peru",Military - Fuerza Aérea del Peru,NaN,de Havilland Canada DHC-6 Twin Otter 300,FAP-307,317,21.0,21.0,0.0
3307,1984-12-22,00:00:00,"Near Bhojpur, Nepal",Royal Nepal Airlines,NaN,de Havilland Canada DHC-6 Twin Otter 300,9N-ABH,376,23.0,15.0,0.0
3308,1984-12-23,14:15:00,"Near Kranoyarsk, Russia",Aeroflot,3519,Tupolev TU-154B-2,CCCP-85338,338,111.0,110.0,0.0
3309,1985-01-01,20:30:00,"Near La Paz, Bolivia",Eastern Air Lines,980,Boeing B-727-225 Adv,N819EA,22556/1793,29.0,29.0,0.0
3310,1985-01-09,07:00:00,"Kansas City, Kansas",TPI International Airways,NaN,Lockheed L-188AF Electra,N357Q,1044,3.0,3.0,0.0
3311,1985-01-18,00:00:00,"Jinan, China",CAAC,5109,Antonov AN-24B,B-434,27308110,41.0,38.0,0.0
3312,1985-01-19,08:22:00,"Havana, Cuba",Cubana de Aviacion,NaN,Ilyushin IL-18D,CU-T899,188011102,38.0,38.0,0.0
3313,1985-01-20,23:15:00,"Carson, New Mexico",Air Taxi - EMS,NaN,Bell 206 L-1,N40TE,45712,3.0,3.0,0.0
3314,1985-01-21,01:04:00,"Reno, Nevada",Galaxy Airlines,203,Lockheed L-188A Electra,N5532,1121,71.0,70.0,0.0
3315,1985-01-22,09:35:00,"Off Puerto Castilla, Honduras",Military - U.S. Air Force,NaN,Lockheed C-130A,56-0501,3109,21.0,21.0,0.0
3316,1985-01-23,10:35:00,"Cerro el Plateado, Colombia",Aerolineas Centrales de Colombia,NaN,de Havilland Canada DHC-6 Twin Otter 300,HK-1910,497,23.0,23.0,0.0
3317,1985-01-23,10:35:00,"Near Buga, Colombia",AIRES Colombia,585,Embraer 110P1 Bandeirante,HK-2638,110341,17.0,17.0,0.0
3318,1985-02-01,08:01:00,"Minsk, Belarus, USSR",Aeroflot,7841,Tupolev TU-134A,CCCP-65910,63971,80.0,58.0,0.0
3319,1985-02-04,19:51:00,"Soldotna, Alaska",North Pacific Airlines,-,Beech Queen Air 65-A80,N50NP,LD-231,9.0,9.0,0.0
3320,1985-02-19,10:15:00,"300 nm NW of San Francisco, California",China Airlines (Taiwan),006,Boeing B-747-SP-09,N4522V,22805/564,274.0,0.0,0.0
